code,name,description,category,url,status
61009,Autres sociétés non financières,,61000,,active
61010,Investisseurs individuels,,61000,,active
62000,Secteur privé du pays bénéficiaire,,,,active
62001,Banques (institutions de dépôts hors institutions de microfinancement),,62000,,active
62002,Institutions de microfinancement (collectant ou pas des dépôts),,62000,,active
62003,Fonds d’investissements et autres organismes de placement collectifs,,62000,,active
62004,"Sociétés holding, fonds fiduciaires et structures de titrisation",,62000,,active
62005,Sociétés d’assurance,,62000,,active
62006,Fonds de pension,,62000,,active
62007,Autres sociétés financières,,62000,,active
62008,Importateurs / Exportateurs,,62000,,active
62009,Autres sociétés non financières,,62000,,active
62010,Investisseurs individuels,,62000,,active
63000,Secteur privé d'un pays tiers,,,,active
63001,Banques (institutions de dépôts hors institutions de microfinancement),,63000,,active
63002,Institutions de microfinancement (collectant ou pas des dépôts),,63000,,active
63003,Fonds d’investissements et autres organismes de placement collectifs,,63000,,active
63004,"Sociétés holding, fonds fiduciaires et structures de titrisation",,63000,,active
63005,Sociétés d’assurance,,63000,,active
63006,Fonds de pension,,63000,,active
63007,Autres sociétés financières,,63000,,active
63008,Exportateurs,,63000,,active
63009,Autres sociétés non financières,,63000,,active
63010,Investisseurs individuels,,63000,,active
90000,Autre,,,,active
